label,pattern,attr,level
plant_taxon,irvingiaceae,lower,family
plant_taxon,isabelensis,lower,species
plant_taxon,isabella,lower,variety
plant_taxon,isabellae,lower,species
plant_taxon,isabelli,lower,species
plant_taxon,isacantha,lower,species
plant_taxon,isachne,lower,genus species variety
plant_taxon,isachnoides,lower,species variety
plant_taxon,isae,lower,species
plant_taxon,isalensis,lower,species variety
plant_taxon,isaloana,lower,variety
plant_taxon,isaloensis,lower,species
plant_taxon,isandrina,lower,species
plant_taxon,isanthera,lower,species variety
plant_taxon,isanthus,lower,genus species variety
plant_taxon,isatidaceae,lower,family
plant_taxon,isatidifolia,lower,species
plant_taxon,isatidifolius,lower,species
plant_taxon,isatis,lower,genus species
plant_taxon,isaurica,lower,species
plant_taxon,isauricus,lower,species
plant_taxon,iscayachensis,lower,species
plant_taxon,ischaemopogon,lower,genus species
plant_taxon,ischaemum,lower,genus species subspecies variety subvariety form
plant_taxon,ischnanthus,lower,genus
plant_taxon,ischnocaulon,lower,species
plant_taxon,ischnochloa,lower,genus
plant_taxon,ischurochloa,lower,genus
plant_taxon,iselyi,lower,species variety
plant_taxon,iserniana,lower,species
plant_taxon,isernii,lower,species
plant_taxon,isertianum,lower,subspecies
plant_taxon,isertii,lower,species
plant_taxon,isiaca,lower,species
plant_taxon,isiacus,lower,species variety
plant_taxon,isiforme,lower,species variety
plant_taxon,islandica,lower,species subspecies variety
plant_taxon,islandiciforme,lower,species
plant_taxon,islandicum,lower,species variety
plant_taxon,islaya,lower,genus species variety
plant_taxon,islayensis,lower,species subspecies variety
plant_taxon,ismelia,lower,genus species
plant_taxon,isnardia,lower,species
plant_taxon,isnardiaceae,lower,family
plant_taxon,isobryales,lower,order
plant_taxon,isocalycia,lower,species
plant_taxon,isocalycium,lower,species
plant_taxon,isocarpha,lower,genus species variety
plant_taxon,isochila,lower,species
plant_taxon,isochilum,lower,variety
plant_taxon,isochilus,lower,genus species
plant_taxon,isocladus,lower,species
plant_taxon,isocoma,lower,genus species subspecies variety
plant_taxon,isocycla,lower,variety
plant_taxon,isodendrion,lower,genus species
plant_taxon,isodon,lower,species
plant_taxon,isoetaceae,lower,family
plant_taxon,isoetales,lower,order
plant_taxon,isoetes,lower,genus species subspecies variety
plant_taxon,isoetidae,lower,subclass
plant_taxon,isoetifolia,lower,species
plant_taxon,isoetifolium,lower,species
plant_taxon,isoetiformis,lower,species
plant_taxon,isolata,lower,species
plant_taxon,isolembidium,lower,genus species variety
plant_taxon,isolepis,lower,genus species variety
plant_taxon,isoloba,lower,variety
plant_taxon,isoloma,lower,species variety
plant_taxon,isomeris,lower,genus species variety
plant_taxon,isometrum,lower,genus species variety
plant_taxon,isomonensis,lower,species
plant_taxon,isomonii,lower,variety
plant_taxon,isonandra,lower,species
plant_taxon,isopaches,lower,genus species variety
plant_taxon,isopappus,lower,species
plant_taxon,isophylla,lower,species variety form
plant_taxon,isophyllaria,lower,genus species
plant_taxon,isophyllum,lower,species variety
plant_taxon,isophysidaceae,lower,family
plant_taxon,isopoda,lower,variety
plant_taxon,isopogon,lower,genus species
plant_taxon,isopterygiopsis,lower,genus species
plant_taxon,isopterygium,lower,genus species variety
plant_taxon,isopyrum,lower,species
plant_taxon,isortoquense,lower,variety
plant_taxon,isotachidaceae,lower,family
plant_taxon,isotachidoideae,lower,subfamily
plant_taxon,isotachis,lower,genus species variety
plant_taxon,isotachyphylla,lower,species
plant_taxon,isotensis,lower,species
plant_taxon,isothecium,lower,genus species variety
plant_taxon,isotoma,lower,genus species
plant_taxon,isotrema,lower,species
plant_taxon,isotria,lower,genus species
plant_taxon,isoviitae,lower,species
plant_taxon,ispahanica,lower,species
plant_taxon,ispahanicum,lower,species
plant_taxon,ispahanicus,lower,species
plant_taxon,israeliticum,lower,species
plant_taxon,issleri,lower,species subspecies
plant_taxon,issykkulensis,lower,species
plant_taxon,isthmia,lower,species variety
plant_taxon,isthmium,lower,species
plant_taxon,isthmius,lower,species
plant_taxon,isthmocarpum,lower,species
plant_taxon,isthmocarpus,lower,species subspecies
plant_taxon,isthmocladum,lower,species
plant_taxon,istria,lower,species
plant_taxon,itabirensis,lower,species variety
plant_taxon,itabiriticola,lower,species
plant_taxon,itacolumensis,lower,species
plant_taxon,italica,lower,species subspecies variety subvariety
plant_taxon,italicum,lower,species subspecies variety
plant_taxon,italicus,lower,species
plant_taxon,itambana,lower,species
plant_taxon,itampolensis,lower,subspecies variety
plant_taxon,itascica,lower,species
plant_taxon,itatiaiae,lower,species
plant_taxon,itatyana,lower,species
plant_taxon,itchetuckneensis,lower,species
plant_taxon,itea,lower,genus species
plant_taxon,iteaceae,lower,family
plant_taxon,iteales,lower,order
plant_taxon,iteaphylla,lower,species
plant_taxon,iteophylla,lower,species
plant_taxon,iteophyllus,lower,species
plant_taxon,iterata,lower,species
plant_taxon,ithaburensis,lower,species subspecies
plant_taxon,ithacanus,lower,species
plant_taxon,ithya,lower,species
plant_taxon,ithyacantha,lower,species
plant_taxon,ithyphylla,lower,species subspecies variety
plant_taxon,itirapinensis,lower,variety
plant_taxon,itoana,lower,species
plant_taxon,itremensis,lower,species
plant_taxon,ituriensis,lower,species
plant_taxon,itzaeus,lower,species
plant_taxon,iva,lower,genus species subspecies variety
plant_taxon,ivaceae,lower,family
plant_taxon,ivakoanyensis,lower,species
plant_taxon,ivanjohnstonii,lower,species
plant_taxon,ivesia,lower,genus species subspecies variety
plant_taxon,ivesiana,lower,species variety
plant_taxon,ivesii,lower,variety
plant_taxon,ivifolia,lower,species variety
plant_taxon,ivifolium,lower,species
plant_taxon,ivigtutense,lower,species
plant_taxon,ivigtutiana,lower,species
plant_taxon,ivohibe,lower,species
plant_taxon,ivohibensis,lower,species variety
plant_taxon,ivorensis,lower,species
plant_taxon,iwara,lower,species
plant_taxon,iwarancusa,lower,species
plant_taxon,iwatsukia,lower,genus
plant_taxon,iwatsukiana,lower,species
plant_taxon,iwatsukiella,lower,genus species
plant_taxon,iwatsukii,lower,species
plant_taxon,ixerbaceae,lower,family
plant_taxon,ixeris,lower,genus species
plant_taxon,ixia,lower,genus species
plant_taxon,ixiaceae,lower,family
plant_taxon,ixiales,lower,order
plant_taxon,ixidium,lower,species
plant_taxon,ixine,lower,species
plant_taxon,ixioides,lower,species subspecies variety
plant_taxon,ixioliriaceae,lower,family
plant_taxon,ixiophylla,lower,species
plant_taxon,ixocarpa,lower,species
plant_taxon,ixoderme,lower,variety
plant_taxon,ixodes,lower,species variety
plant_taxon,ixonanthaceae,lower,family
plant_taxon,ixophorus,lower,genus species variety
plant_taxon,ixora,lower,genus species
plant_taxon,ixtlana,lower,species
plant_taxon,izozogsii,lower,species
plant_taxon,izumiae,lower,species
plant_taxon,izziella,lower,genus
plant_taxon,jabiensis,lower,species
plant_taxon,jablonskiana,lower,species
plant_taxon,jablonskianus,lower,species
plant_taxon,jablonskii,lower,species
plant_taxon,jaboncillo,lower,species
plant_taxon,jaborandi,lower,species
plant_taxon,jaborosa,lower,genus species
plant_taxon,jabotapita,lower,species
plant_taxon,jabrense,lower,species
plant_taxon,jaburan,lower,species
plant_taxon,jacaranda,lower,genus species
plant_taxon,jacea,lower,species
plant_taxon,jacens,lower,species subspecies variety
plant_taxon,jacintense,lower,variety
plant_taxon,jacintensis,lower,subspecies variety
plant_taxon,jacinteus,lower,variety
plant_taxon,jacinticum,lower,subspecies
plant_taxon,jackiana,lower,species
plant_taxon,jackiella,lower,genus species variety
plant_taxon,jackiellaceae,lower,family
plant_taxon,jackii,lower,species variety
plant_taxon,jackmanii,lower,species
plant_taxon,jacksonia,lower,species
plant_taxon,jacksoniae,lower,species
plant_taxon,jacksonii,lower,species variety
plant_taxon,jacmelianus,lower,species
plant_taxon,jacobaea,lower,genus species variety
plant_taxon,jacobi-peteri,lower,species
plant_taxon,jacobii,lower,species
plant_taxon,jacobinae,lower,species
plant_taxon,jacobinensis,lower,species
plant_taxon,jacobinia,lower,species
plant_taxon,jacobsii,lower,species
plant_taxon,jacquelineae,lower,species
plant_taxon,jacquemontia,lower,genus species subspecies variety
plant_taxon,jacquemontianum,lower,species
plant_taxon,jacquemontii,lower,species variety
plant_taxon,jacquinia,lower,genus species
plant_taxon,jacquiniana,lower,species variety
plant_taxon,jacquinianum,lower,subspecies variety
plant_taxon,jacquiniella,lower,genus species
plant_taxon,jacquinii,lower,species variety
plant_taxon,jacquiniiflora,lower,species
plant_taxon,jacquinotii,lower,species
plant_taxon,jactus,lower,species
plant_taxon,jaculiferum,lower,species variety
plant_taxon,jaculiferus,lower,species
plant_taxon,jacutensis,lower,species
plant_taxon,jacutica,lower,species
plant_taxon,jacuticum,lower,species
plant_taxon,jadunae,lower,species
plant_taxon,jaegeri,lower,species subspecies variety
plant_taxon,jaegeriana,lower,species variety
plant_taxon,jaegerianus,lower,species
plant_taxon,jaegerina,lower,genus species
plant_taxon,jaegerinopsis,lower,genus species
plant_taxon,jaenensis,lower,species subspecies
plant_taxon,jaffuelii,lower,species
plant_taxon,jaffueliobryum,lower,genus species
plant_taxon,jaganovia,lower,genus species
plant_taxon,jaguaense,lower,species
plant_taxon,jahnii,lower,species
plant_taxon,jaime-hintonii,lower,species
plant_taxon,jaimiqui,lower,species subspecies
plant_taxon,jainii,lower,species
plant_taxon,jajoana,lower,species
plant_taxon,jajoanus,lower,species
plant_taxon,jajoiana,lower,species subspecies variety
plant_taxon,jajoianus,lower,species
plant_taxon,jalapa,lower,species subspecies variety
plant_taxon,jalapaceae,lower,family
plant_taxon,jalapense,lower,species
plant_taxon,jaliscana,lower,species subspecies variety
plant_taxon,jaliscanum,lower,species
plant_taxon,jaliscense,lower,species
plant_taxon,jaliscensis,lower,species variety
plant_taxon,jalpanensis,lower,species
plant_taxon,jaltomata,lower,genus species
plant_taxon,jamacaru,lower,species subspecies
plant_taxon,jamaicense,lower,species subspecies variety
plant_taxon,jamaicensis,lower,species subspecies variety
plant_taxon,jamalgota,lower,species
plant_taxon,jamalicus,lower,species
plant_taxon,jamasakura,lower,variety
plant_taxon,jamban,lower,species
plant_taxon,jambhiri,lower,species
plant_taxon,jambolana,lower,species
plant_taxon,jambolanum,lower,species
plant_taxon,jambos,lower,species
plant_taxon,jambosa,lower,species
plant_taxon,jamboscensis,lower,species
plant_taxon,jamesensis,lower,species variety
plant_taxon,jamesi,lower,species
plant_taxon,jamesia,lower,genus species subspecies variety
plant_taxon,jamesiana,lower,species variety
plant_taxon,jamesianthus,lower,genus species
plant_taxon,jamesianum,lower,species variety
plant_taxon,jamesii,lower,species subspecies variety
plant_taxon,jamesoni,lower,variety
plant_taxon,jamesoniana,lower,species
plant_taxon,jamesoniella,lower,genus species variety
plant_taxon,jamesoniellaceae,lower,family
plant_taxon,jamesonii,lower,species subvariety
plant_taxon,jamesoniiformis,lower,variety
plant_taxon,jamicensis,lower,species
plant_taxon,jaminianum,lower,species
plant_taxon,jancaea,lower,genus species
plant_taxon,janczewskia,lower,genus species
plant_taxon,janczewskii,lower,species
plant_taxon,janeae,lower,species variety
plant_taxon,janeirensis,lower,species
plant_taxon,jangomas,lower,species
plant_taxon,jania,lower,genus species variety
plant_taxon,janioides,lower,species
plant_taxon,janipha,lower,species variety
plant_taxon,janishiae,lower,species
plant_taxon,jankovicii,lower,form
plant_taxon,janowskyi,lower,species
plant_taxon,jansenianus,lower,species
plant_taxon,jansenvillensis,lower,species
plant_taxon,jansii,lower,species
plant_taxon,janssonii,lower,species
plant_taxon,jantinella,lower,genus species
plant_taxon,januarium,lower,species
plant_taxon,janusia,lower,genus species
plant_taxon,jaoaceae,lower,family
plant_taxon,japensis,lower,species
plant_taxon,japirensis,lower,species
plant_taxon,japonensis,lower,variety
plant_taxon,japonica,lower,species subspecies variety
plant_taxon,japonicum,lower,species variety
plant_taxon,japonicus,lower,species subspecies variety subvariety form
plant_taxon,japygica,lower,species subspecies variety
plant_taxon,japygicus,lower,subspecies
plant_taxon,jaquinia,lower,genus species
plant_taxon,jarava,lower,genus species variety form
plant_taxon,jardinii,lower,species
plant_taxon,jaredii,lower,species subspecies
plant_taxon,jarilla,lower,genus species
plant_taxon,jarmaniana,lower,species
plant_taxon,jarmilae,lower,species
plant_taxon,jaroslavii,lower,species
plant_taxon,jasarum,lower,genus species
plant_taxon,jasiewiczii,lower,species
plant_taxon,jasionaceae,lower,family
plant_taxon,jasione,lower,genus species
plant_taxon,jasminiflorum,lower,species
plant_taxon,jasminiflorus,lower,species
plant_taxon,jasminocereus,lower,genus species
plant_taxon,jasminoides,lower,species
plant_taxon,jasminum,lower,genus species variety
plant_taxon,jateorhiza,lower,genus species
plant_taxon,jatropha,lower,genus species variety
plant_taxon,jatrophifolius,lower,species
plant_taxon,jatrophoides,lower,species
plant_taxon,jattae,lower,species
plant_taxon,jauaensis,lower,species
plant_taxon,jauana,lower,species
plant_taxon,jauanum,lower,species
plant_taxon,jaucensis,lower,species
plant_taxon,jaucoensis,lower,species
plant_taxon,jauernigii,lower,species subspecies
plant_taxon,jaumavei,lower,species
plant_taxon,jaumea,lower,genus species
plant_taxon,jaureguia,lower,species
plant_taxon,javana,lower,species variety
plant_taxon,javanica,lower,species subspecies variety
plant_taxon,javanicoides,lower,species
plant_taxon,javanicum,lower,species variety
plant_taxon,javanicus,lower,species
plant_taxon,javarisensis,lower,species
plant_taxon,javens,lower,species
plant_taxon,javensis,lower,species subspecies variety
plant_taxon,jawaharii,lower,variety
plant_taxon,jawiyon,lower,species
plant_taxon,jaxartica,lower,species subspecies
plant_taxon,jaxarticus,lower,species subspecies
plant_taxon,jaysmithii,lower,species variety
plant_taxon,jeanyae,lower,species
